internal_id,Award ID,Recipient Name,Award Amount,Total Outlays,Description,Contract Award Type,def_codes,COVID-19 Obligations,COVID-19 Outlays,Infrastructure Obligations,Infrastructure Outlays,Awarding Agency,Awarding Sub Agency,Start Date,End Date,recipient_id,prime_award_recipient_id,awarding_agency_id,agency_slug,generated_internal_id
97062404,1605DC20F00109,GD,54500387.49,35573157.72,DOL EBSA EFAST2 SUPPORT SERVICES,DELIVERY ORDER,"['Q', 'V']",99509.4,99147.11,,,Department of Labor,Office of the Assistant Secretary for Administration and Management,2020-05-06,2025-06-30,455555be-773d-eab1-1e6b-7b94400b757e-C,,267,department-of-labor,CONT_AWD_1605DC20F00109_1605_HHSN316201200023W_7529
155914684,36C10G21K0088,UNH,2747128192.23,,EXPRESS REPORT FOR FY 21 REGION 1,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-10-01,2021-09-30,41694631-0b0f-72ed-221b-29193c88f0d2-C,,561,department-of-veterans-affairs,CONT_AWD_36C10G21K0088_3600_36C79119D0004_3600
98619967,HQ003420C0073,LDOS,42111409.0,,LEARNED COUNSEL / EXPERT,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Washington Headquarters Services,2020-04-15,2023-04-14,b37ddcf2-0924-f6e0-0fee-c40823f5789b-C,,1173,department-of-defense,CONT_AWD_HQ003420C0073_9700_-NONE-_-NONE-
97599403,FA862020F4810,LHX,25916320.0,,BIG SAFARI,DELIVERY ORDER,"['N', 'Q']",9698.07,0.0,,,Department of Defense,Department of the Air Force,2020-02-26,2022-09-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862020F4810_9700_FA862016G3027_9700
123726399,FA852821F0002,LHX,25725710.0,,U2 DATA LINKS SUPPORT AND SUSTAINMENT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-10-24,2024-11-01,b09dcd04-a8c9-ee78-bf74-30e428504408-C,,1173,department-of-defense,CONT_AWD_FA852821F0002_9700_FA852821D0001_9700
98566063,W56KGU20F0012,CACI,157297266.55,1049.3,"THE PURPOSE OF THIS ACTION IS TO AWARD A NEW FIVE (5) YEAR TASK ORDER UNDER THE RS3 CONTRACT FOR MODELING AND SIMULATION, ANALYSIS, ENGINEERING, NETWORKING, AND EXPERIMENTATION SUPPORT",DELIVERY ORDER,"['N', 'Q']",20899902.0,0.0,,,Department of Defense,Department of the Army,2020-04-13,2025-04-12,4763c991-6108-3b12-d5e3-f29d6935270b-C,,1173,department-of-defense,CONT_AWD_W56KGU20F0012_9700_W15P7T19D0157_9700
103132279,FA872620F0090,LHX,37165365.43,,BIFROST PROTECTED TACTICAL WAVEFORM,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-04-22,2024-01-31,b09dcd04-a8c9-ee78-bf74-30e428504408-C,,1173.0,department-of-defense,CONT_AWD_FA872620F0090_9700_FA872618D0010_9700
98414602,N0003020C0023,LMT,38073857.25,,UK FY21 FLEET BALLISTIC MISSILE PROGRAM,DEFINITIVE CONTRACT,,,,,,Department of Defense,Defense Contract Management Agency,2020-04-01,2023-08-30,8a7abf83-bb31-a229-bb3a-31eb356988eb-C,,1173,department-of-defense,CONT_AWD_N0003020C0023_9700_-NONE-_-NONE-
110727489,W56HZV20F0367,JCB INC,49744778.61,,HMEE FOLLOW ON PRODUCTION CONTRACT.,DELIVERY ORDER,"['N', 'Q']",-297369.0,0.0,,,Department of Defense,Department of the Army,2020-06-26,2025-06-30,affc7557-aea7-df57-8557-3c1955d1d127-C,,1173,department-of-defense,CONT_AWD_W56HZV20F0367_9700_W56HZV20D0084_9700
110283926,47QFMA20F0015,EBS,35700126.04,,ORACLE CLOUD COMPUTING SERVICES,DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-07-29,2023-05-28,d20dbc28-ffde-003c-e506-9e3a16d343b6-C,,614,general-services-administration,CONT_AWD_47QFMA20F0015_4732_NNG15SC10B_8000
128745615,N0002421C5401,RTN,207059635.16,524405.0,MK 144 MOD 3 GUIDED MISSILE LAUNCHER,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2020-12-22,2027-05-31,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_N0002421C5401_9700_-NONE-_-NONE-
116447286,N0001920F0843,GE,26025565.31,,FY20-FY21 CT7-8A6 ENGINE COMPONENT SPARES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-09-22,2024-09-30,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_N0001920F0843_9700_N0001920G0006_9700
110963067,FA945320C0013,HON,40144790.92,,SPARROW RFROG,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Air Force,2020-06-03,2027-08-31,d691f4e5-7b8b-7cf5-bffe-2269859722e3-C,,1173,department-of-defense,CONT_AWD_FA945320C0013_9700_-NONE-_-NONE-
96056364,FA811020F0002,NOC,34980670.5,1958562.59,CY20 B-2 SUSTAINING ENGINEERING,DELIVERY ORDER,"['N', 'Q']",3720984.9,1877499.59,,,Department of Defense,Department of the Air Force,2020-01-01,2024-10-30,a4e18d9e-ec75-2c26-9475-543f727fdbe7-C,,1173,department-of-defense,CONT_AWD_FA811020F0002_9700_FA861614D6060_9700
97257019,SPRRA120F0104,GE,74396532.0,27004868.1,NOUN: COLD SECTION MODULE NSN: 2840-01-284-4013 PN:6071T25G01,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2020-02-14,2023-12-31,66092799-9c72-fde6-e008-9d381191aed2-C,,1173,department-of-defense,CONT_AWD_SPRRA120F0104_9700_SPE4AX12D9400_9700
110070235,N6279320F2012,HII,28165724.0,,FSST OPN FUNDED PRICED SLIN,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-05-27,2022-12-31,dde47d6b-a165-dbed-d5bd-a6e55ca6e591-C,,1173,department-of-defense,CONT_AWD_N6279320F2012_9700_N0002419D4306_9700
97239752,N0002420C2320,BAE,91556166.0,8077317.05,LCS POST SHAKEDOWN AVAILABILITY,DEFINITIVE CONTRACT,"['N', 'Q']",-1834398.07,0.0,,,Department of Defense,Department of the Navy,2020-02-14,2025-02-28,4d9f950b-ae2d-3cd1-b236-f839d288330e-C,,1173,department-of-defense,CONT_AWD_N0002420C2320_9700_-NONE-_-NONE-
116595690,N0001920F0875,BA,28931443.0,,JOINT COMMON TEST SET,DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2020-09-28,2028-07-31,9ab85632-42cc-5fa4-2a9c-d734034ddd33-C,,1173,department-of-defense,CONT_AWD_N0001920F0875_9700_N0001916G0001_9700
116610798,HT001520F0206,LDOS,25501175.99,,AHLTA CHCS SYSTEMS MAINTENANCE,BPA CALL,['Q'],,,,,Department of Defense,Defense Health Agency,2020-11-26,2021-11-25,0bf701d6-8935-ff83-f538-61a988d9e121-C,,1173.0,department-of-defense,CONT_AWD_HT001520F0206_9700_HT001518A0001_9700
110179044,75P00120F80159,GD,31299901.49,16642071.83,"ECAPE SUPPORT SERVICES  CONTRACTING OFFICER: FOR ANY QUESTIONS REGARDING THIS CONTRACT PLEASE CONTACT THE CONTRACTING OFFICER, DAVID MORGAN AT 301.492.4655 OR DAVID.MORGAN@PSC.HHS.GOV.  CONTRACTING OFFICER'S REPRESENTATIVE: THE TECHNICAL POC",DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,2020-09-07,2025-09-06,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_75P00120F80159_7570_HHSN316201200023W_7529
116614942,FA862220F8240,DCSD,37196248.01,,"SCAT 1 ENGINEERING, PROFESSIONAL, AND ADMINISTRATIVE SUPPORT SERVICES (EPASS) FOR AIR FORCE LIFE CYCLE MANAGEMENT CENTER INTELLIGENCE SURVEILLANCE RECONNAISSANCE AND SPECIAL OPERATIONS FORCE DIRECTORATE GLOBAL HAWK PROGRAM OFFICE (AFLCMC/WIG)",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-11-20,2025-07-31,6eb1a41a-0f06-b7ec-39f3-5c94f8248a6a-C,,1173,department-of-defense,CONT_AWD_FA862220F8240_9700_GS00Q14OADS708_4732
97955868,SPRTA120F0045,NOC,40725592.66,,"PIPE, EXHAUST PIPE, EXHAUST",DELIVERY ORDER,,,,,,Department of Defense,Defense Logistics Agency,2020-03-12,2023-09-30,c7602c83-2868-dfdb-38a7-abfb83b5f232-C,,1173,department-of-defense,CONT_AWD_SPRTA120F0045_9700_SPRTA119D0001_9700
116574985,N0003920F0544,LHX,35979305.0,,SPARES MIDS JTRS,DELIVERY ORDER,"['N', 'Q']",207938.0,0.0,,,Department of Defense,Department of the Navy,2020-09-25,2024-06-30,b09dcd04-a8c9-ee78-bf74-30e428504408-C,,1173,department-of-defense,CONT_AWD_N0003920F0544_9700_N0003920D0058_9700
98049033,36C10B20F0172,ACN,330026757.24,80486012.47,"LOAN GUARANTY SERVICE(LGY)DEVELOPMENT, SECURITY AND OPERATIONS DEVSECOPS)",DELIVERY ORDER,['Q'],,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-06-16,2025-06-26,d41a6b8a-9d6a-0d28-7e24-989e31731aad-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B20F0172_3600_GS35F540GA_4732
97781436,HQ085720F5900,J,80596691.04,7283038.6,"THE BALLISTIC MISSILE DEFENSE SYSTEM (BMDS) - COMMAND, CONTROL, BATTLE MANAGEMENT, AND COMMUNICATIONS (C2BMC) INFRASTRUCTURE, ENGINEERING AND EVENT SERVICES TASK ORDER PROVIDES ENGINEERING PRODUCTS AND SERVICES, AND MISSION OPERATION ACTIVITIES.",DELIVERY ORDER,"['N', 'Q']",2805218.43,7221776.54,,,Department of Defense,Missile Defense Agency,2020-03-04,2022-07-31,64d116c0-8e36-0200-3878-827560dca24a-C,,1173,department-of-defense,CONT_AWD_HQ085720F5900_9700_HQ079617D0001_9700
111730281,N0002420C4400,BAE,130758173.04,31405936.07,USS PREBLE (DDG 88) DEPOT MODERNIZATION PERIOD (DMP).,DEFINITIVE CONTRACT,"['N', 'Q']",91638819.0,0.0,,,Department of Defense,Department of the Navy,2020-10-05,2022-12-15,e35a8de4-8796-4af3-56c6-9583f780ab11-C,,1173,department-of-defense,CONT_AWD_N0002420C4400_9700_-NONE-_-NONE-
109403387,FA830720F0029,RTN,65343847.0,,VINSON/ADVANCED NARROWBAND DIGITAL VOICE TERMINAL (ANDVT) CRYPTOLOGIC MODERNIZATION (VACM) FULL RATE PRODUCTION (FRP),DELIVERY ORDER,"['N', 'Q']",10529281.66,0.0,,,Department of Defense,Department of the Air Force,2020-06-02,2022-09-30,abff8490-4c98-cf03-992a-b4b94fb35149-C,,1173,department-of-defense,CONT_AWD_FA830720F0029_9700_FA830717D0017_9700
128924763,FA873021F0001,LDOS,65760336.54,448614.68,SYSTEMS ENGINEERING & INTEGRATION CONTRACT II TO 9,DELIVERY ORDER,"['N', 'Q']",803905.66,0.0,,,Department of Defense,Department of the Air Force,2020-12-23,2023-08-11,876f1621-8b69-d47c-7fa6-933c63b9da44-C,,1173,department-of-defense,CONT_AWD_FA873021F0001_9700_FA873017D0004_9700
111641600,75N98121F00001,GD,68383003.47,41696641.82,"GDIT PROGRAM SUPPORT 2020 HHS ACF OCSE BASE PERIOD AWARD POP 11/09/2020-05/08/2021. TOTAL BASE PERIOD AWARD VALUE $7,892,731.56. TOTAL TASK ORDER LIFECYLE $77,649,911.76.",DELIVERY ORDER,['Q'],,,,,Department of Health and Human Services,National Institutes of Health,2020-11-09,2025-05-08,455555be-773d-eab1-1e6b-7b94400b757e-C,,806,department-of-health-and-human-services,CONT_AWD_75N98121F00001_7529_HHSN316201200023W_7529
107698536,FA865020C9310,RTN,45611721.0,1771130.26,AIM-9X SIDEWINDER SUPPORT IN ADVANCED BATTLE MANAGEMENT SYSTEM (ABMS) COUNTER CRUISE MISSILE (C-CM) EXPERIMENTATION PROG,DEFINITIVE CONTRACT,"['N', 'Q']",-271130.26,1771130.26,,,Department of Defense,Department of the Air Force,2020-03-09,2025-12-31,01c4a3a3-b4c5-ce4e-822b-d17f09985001-C,,1173,department-of-defense,CONT_AWD_FA865020C9310_9700_-NONE-_-NONE-
109403268,75N91020F00003,IDXX,1775391302.47,1223132911.33,NCI OPERATIONAL TASK ORDER,DELIVERY ORDER,"['N', 'P', 'Q', 'V']",10194061.39,10194061.39,,,Department of Health and Human Services,National Institutes of Health,2020-08-31,2024-09-27,277c2f00-0fc5-832e-69d3-accd25c68bfc-C,,806,department-of-health-and-human-services,CONT_AWD_75N91020F00003_7529_75N91019D00024_7529
111304044,36C24820K9012,MCK,42663491.87,,EXPRESS REPORT: PHARMACY PRIME VENDOR (PPV)FY2020 SEPTEMBER,DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-09-01,2020-09-30,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C24820K9012_3600_36W79720D0001_3600
98004645,FA807520F0022,HII,34253218.94,2231508.54,SUSTAINMENT AND DEVELOPMENT OF EXPEDITIONARY WEAPON SYSTEMS ANALYSIS IN SUPPORT OF SEA-06 NSW (PMS340) FOR NAVAL SURFACE WARFARE CENTER (NSWC) CRANE,DELIVERY ORDER,"['N', 'Q']",-895.83,895.83,,,Department of Defense,Department of the Air Force,2020-03-16,2023-09-30,09209b6d-af2a-79f6-ec11-b314812e454b-C,,1173,department-of-defense,CONT_AWD_FA807520F0022_9700_FA807518D0002_9700
98063618,W15QKN20F0283,GD,87458084.76,,PURCHASE OF M795 METAL PARTS.,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-03-18,2024-12-31,106fad1c-0ab3-3ef9-fbce-ce27e10778fe-C,,1173,department-of-defense,CONT_AWD_W15QKN20F0283_9700_W15QKN19D0084_9700
111305079,FA862020F4853,LHX,53973699.0,91535.79,BIG SAFARI,DELIVERY ORDER,"['N', 'Q']",-1113977.17,0.0,,,Department of Defense,Department of the Air Force,2020-07-24,2025-04-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862020F4853_9700_FA862016G3027_9700
116574971,N0001920F0157,LMT,29105221.33,,LRIP LOT 1 DEPLOYABLE CONFIGURATION UPDATE,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-09-25,2024-05-31,5ad7895c-192b-21cd-8baf-92c6dce0b593-C,,1173,department-of-defense,CONT_AWD_N0001920F0157_9700_N0001919G0029_9700
127681558,FA830721F0019,RTN,60276130.0,,VINSON/ADVANCED NARROWBAND DIGITAL VOICE TERMINAL (ANDVT) CRYPTOLOGIC MODERNIZATION (VACM) FULL RATE PRODUCTION (FRP)-DO#9,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-12-03,2023-07-31,abff8490-4c98-cf03-992a-b4b94fb35149-C,,1173,department-of-defense,CONT_AWD_FA830721F0019_9700_FA830717D0017_9700
124190277,N0001921C0005,NOC,244024463.4,,FRP 14 GQM-163A BASE TARGET VEHICLE,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2020-11-03,2027-11-30,3ae62382-e723-2359-a5c9-5c26f274b88c-C,,1173,department-of-defense,CONT_AWD_N0001921C0005_9700_-NONE-_-NONE-
96298710,FA875020F0001,PSN,37430764.21,1980360.24,GARDEM OPERATIONS AND MAINTENANCE FIELD SUPPORT FOR COMBATANT COMMANDS,DELIVERY ORDER,"['N', 'Q']",-460307.79,123132.32,,,Department of Defense,Defense Contract Management Agency,2020-01-10,2023-01-06,cb0d434a-9ad7-93b5-09dc-6067d8c45d71-C,,1173,department-of-defense,CONT_AWD_FA875020F0001_9700_FA875019D0004_9700
108409224,FA862020F4822,LHX,42841101.0,,BIG SAFARI,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-05-14,2024-09-30,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862020F4822_9700_FA862016G3027_9700
116574973,N0001920F0443,LMT,134877517.0,,LOT 12 DMS REDESIGNS,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-09-25,2028-01-31,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_N0001920F0443_9700_N0001919G0008_9700
121721966,N0001921F0001,RR,167427222.27,,MAINTENANCE AND RELATED SERVICES AT CNATRA SITES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-10-01,2021-09-30,ae61fda0-8744-9361-a177-0ffcabb70c2e-C,,1173,department-of-defense,CONT_AWD_N0001921F0001_9700_N6134019D0004_9700
128713148,W909MY21F0009,RTN,38342161.16,,DELIVERY ORDER W909MY-21-F-0009 UNDER IDIW W909MY-19-D-0015 FOR 2GF BKIT TO PROCURE CITV HARDWARE COMPONENTS FOR PM ABRAMS.,DELIVERY ORDER,,,,,,Department of Defense,Department of the Army,2020-12-21,2023-03-31,f5a16ae3-dea9-9665-e3ae-4580e21e57fc-C,,1173,department-of-defense,CONT_AWD_W909MY21F0009_9700_W909MY19D0015_9700
95696598,1333BJ20F00280036,J,30128005.94,,USPTO IT CYBERSECURITY SUPPORT SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Commerce,U.S. Patent and Trademark Office,2020-03-24,2022-10-23,435aa33d-8ca5-7631-ec18-85dbb07c6fa1-C,,183,department-of-commerce,CONT_AWD_1333BJ20F00280036_1344_47QTCK18D0056_4732
107045169,2032H520F00434,T,86847879.05,65484424.24,CONTACT CENTER INFRASTRUCTURE SUPPORT SERVICES (CCISS) COVID-19,DELIVERY ORDER,"['O', 'Q', 'V']",4578869.24,4578869.24,,,Department of the Treasury,Internal Revenue Service,2020-08-13,2025-08-12,8708390b-21cf-6f1f-9e7b-dc884a7967ef-C,,456,department-of-the-treasury,CONT_AWD_2032H520F00434_2050_GS00Q12NSD0004_4732
110870149,HQ085320F0006,LMT,31104032.0,23012213.6,"STOCKPILE RELIABILITY PROGRAM (SRP) ANNEX TASK ORDER WILL PROCURE TOOLING, TEST FIXTURES, MISSILE CHECKOUT CONSOLES PRODUCTION AND OTHER EQUIPMENT TO SUPPORT MISSILE TESTING.",DELIVERY ORDER,['Q'],,,,,Department of Defense,Missile Defense Agency,2020-07-07,2025-07-15,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_HQ085320F0006_9700_HQ085320D0001_9700
110059678,36C10B20N0031EHRM,ORCL,41284699.7,,"EHRM PHARMACY DEVELOPMENT. THE CONTRACTOR SHALL DEVELOP, TEST AND DEPLOY PHARMACY FUNCTIONALITY IN SUPPORT OF VA PHARMACY REQUIREMENTS.",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-09-03,2024-09-10,9232b26d-789d-bdd2-5a6d-28714f1dfa2c-C,,561,department-of-veterans-affairs,CONT_AWD_36C10B20N0031EHRM_3600_36C10B18D5000_3600
110713479,HQ086220C0002,RTN,2723863679.25,,KSA FMS ARMY NAVY TRANSPORTABLE RADAR SURVEILLANCE AND CONTROL MODEL 2 (AN/TPY-2) PRODUCTION,DEFINITIVE CONTRACT,,,,,,Department of Defense,Missile Defense Agency,2020-06-26,2032-08-31,f321e226-c4b2-f29f-443b-86843ff28e53-C,,1173,department-of-defense,CONT_AWD_HQ086220C0002_9700_-NONE-_-NONE-
97244560,FA862020F4840,LHX,69249726.0,640646.0,BIG SAFARI,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Air Force,2020-02-14,2024-09-01,9a8e6a0a-4913-b84b-e426-8fdaeb54a427-C,,1173,department-of-defense,CONT_AWD_FA862020F4840_9700_FA862016G3027_9700
107063001,N0001920F0571,LMT,983190374.0,13855868.93,F-35 MODS AND RETROFIT ANNUAL SUPPORT,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Navy,2020-05-01,2031-01-31,6cf5fb1b-4988-d087-5dc1-70939d8fc6c4-C,,1173,department-of-defense,CONT_AWD_N0001920F0571_9700_N0001919G0008_9700
116571546,N0001920C0072,SAAB,98161488.98,,SPN-50 LRIP - ON FEDBIZOPS SOL# N00019PMA2130020,DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Navy,2020-09-25,2025-06-26,7d2ce7d4-ca1b-ffed-9f57-c00e22be152e-C,,1173,department-of-defense,CONT_AWD_N0001920C0072_9700_-NONE-_-NONE-
98553123,SPRPA120F0009,BA,82518301.0,14205286.0,8507302835!PBL MATERIAL BOEING,DELIVERY ORDER,['Q'],,,,,Department of Defense,Defense Logistics Agency,2020-04-09,2021-12-09,241d908a-e5e9-f275-b625-6b1f76859002-C,,1173,department-of-defense,CONT_AWD_SPRPA120F0009_9700_SPRPA114D002U_9700
110315215,47QFMA20F0031,LDOS,113070891.04,-6695.55,DMDC DCHRMS TASK ORDER,BPA CALL,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-09-15,2025-09-14,0bf701d6-8935-ff83-f538-61a988d9e121-C,,614,general-services-administration,CONT_AWD_47QFMA20F0031_4732_GS03Q17DSA0013_4732
107059914,W31P4Q20C0023,LMT,10250446547.03,,THE CONTRACT AWARD IS FOR THE FY21/FY22/FY23 BASE AND OPTION PRICING FOR PHASE ARRAY TRACKING RADAR TO INTERCEPT ON TARGET (PATRIOT) ADVANCED CAPABILITY-3 (PAC-3) PRODUCTION REQUIREMENTS FOR THE UNITED STATES (US) AND FOREIGN MILITARY SALES (FMS),DEFINITIVE CONTRACT,['Q'],,,,,Department of Defense,Department of the Army,2020-04-30,2032-12-31,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_W31P4Q20C0023_9700_-NONE-_-NONE-
97090642,N0038320FAK01,GE,26583200.0,,"7RH 6115 01-627-0932 GENERATOR, ALTERNAT",DELIVERY ORDER,,,,,,Department of Defense,Department of the Navy,2020-02-07,2025-12-31,cbb3b6fa-652f-aee4-6510-3ab1cd05749f-C,,1173,department-of-defense,CONT_AWD_N0038320FAK01_9700_N0038317GAK01_9700
110713474,FA882320C0002,NOC,147974920.63,3249083.99,DEFENSE SUPPORT PROGRAM OPERATIONS AND MAINTENANCE ENGINEERING SERVICES,DEFINITIVE CONTRACT,"['N', 'Q']",-3249083.99,3249083.99,,,Department of Defense,Department of the Air Force,2020-07-01,2030-03-31,99b7ee6b-29ca-7741-022d-68dfdcac76b2-C,,1173,department-of-defense,CONT_AWD_FA882320C0002_9700_-NONE-_-NONE-
116110988,FA821920C0006,NOC,9270993642.24,,GROUND-BASED STRATEGIC DETERRENT (GBSD) ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) AND EARLY PRODUCTION AND DEPLOYMENT (P&D),DEFINITIVE CONTRACT,"['N', 'Q']",34354692.58,0.0,,,Department of Defense,Department of the Air Force,2020-09-08,2029-03-10,a039e3c2-edcd-2b9b-4459-dcde55990ab4-C,,1173,department-of-defense,CONT_AWD_FA821920C0006_9700_-NONE-_-NONE-
116164456,N0002420C4315,OII,84437196.5,19853541.11,SUBMARINE RESCUE OPERATIONS AND MAINTENANCE CONTRACTOR (SROMC),DEFINITIVE CONTRACT,"['C', 'N', 'Q']",2610333.87,0.0,,,Department of Defense,Department of the Navy,2020-09-10,2025-09-09,8737bab8-e6b0-1ddd-6a10-fb8e77bf0dce-C,,1173,department-of-defense,CONT_AWD_N0002420C4315_9700_-NONE-_-NONE-
101896336,47QFWA20F0023,BAH,120027275.95,-8633.8,"INFORMATOIN ASSURANCE AND MISSION ASSURANCE COMMERCIAL DERIVATIVE AIRCRAFT DIVISION, TINKER AFB OKLAHOMA",DELIVERY ORDER,['Q'],,,,,General Services Administration,Federal Acquisition Service,2020-07-20,2025-07-19,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,614,general-services-administration,CONT_AWD_47QFWA20F0023_4732_47QTCK18D0004_4732
96859410,36C77020K0103,MCK,1033689321.0,,"EXPRESS REPORT: PHARMACY PRIME VENDOR CMOP FY20 JAN 1, 2020 TO MAR 31, 2020 CONTRACT VA797P-12-D-0001",DELIVERY ORDER,,,,,,Department of Veterans Affairs,Department of Veterans Affairs,2020-01-01,2020-03-31,b54de748-ee64-a1e6-546e-e7007b054797-C,,561,department-of-veterans-affairs,CONT_AWD_36C77020K0103_3600_VA797P12D0001_3600
97592237,W31P4Q20F0141,LMT,77063012.0,,"PHASED ARRAY TRACKING RADAR TO INTERCEPT ON TARGET (PATRIOT), ADVANCED CAPABILITY-3 (PAC-3) SOFTWARE TASK YEAR 2",DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-02-01,2024-05-26,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_W31P4Q20F0141_9700_W31P4Q17G0001_9700
110692979,W31P4Q20F0327,LMT,63724583.62,,THIS CONTRACT IS FOR PATRIOT ADVANCED CAPABILITY-3 (PAC-3) MISSILE SUPPORT CENTER (P3MSC) FOR THE US AND FOREIGN MILITARY SALES (FMS) CUSTOMERS.,DELIVERY ORDER,"['N', 'Q']",63724583.62,0.0,,,Department of Defense,Department of the Army,2020-06-25,2024-12-31,779b3e3e-364f-7cbc-28a4-a2b4484b86f4-C,,1173,department-of-defense,CONT_AWD_W31P4Q20F0327_9700_W31P4Q17D0026_9700
96122593,75N91020F00009,IDXX,83617624.0,48759267.15,"ON BEHALF OF NIAID-DCR, FACILITATE THE CONDUCT OF TWO, RANDOMIZED TRIALS AS DETAILED BELOW IN I AND II: I. A RANDOMIZED BLINDED CONTROLLED TRIAL OF THE SAFETY AND EFFICACY OF INVESTIGATIONAL THERAPEUTICS FOR THE TREATMENT OF COVID-19 (2,000 SUBJECTS",DELIVERY ORDER,"['L', 'N', 'Q']",69896620.0,48759267.15,,,Department of Health and Human Services,National Institutes of Health,2020-04-01,2028-07-31,277c2f00-0fc5-832e-69d3-accd25c68bfc-C,,806,department-of-health-and-human-services,CONT_AWD_75N91020F00009_7529_75N91019D00024_7529
96417517,2032H520F00200,BAH,295713989.6,232352368.57,"THE INTERNAL REVENUE SERVICE (IRS), OFFICE OF INFORMATION TECHNOLOGY OFFICE, ISSUES THIS ORDER UNDER GSA ALLIANT 2 (UNRESTRICTED).  ENTERPRISE CASE MANAGEMENT (ECM) SOLUTION INTEGRATION SERVICES",DELIVERY ORDER,"['Q', 'V']",13971178.0,13971178.0,,,Department of the Treasury,Internal Revenue Service,2020-04-16,2025-04-15,ffca72e5-fba2-798a-6969-2a6c45e9f985-C,,456.0,department-of-the-treasury,CONT_AWD_2032H520F00200_2050_47QTCK18D0004_4732
98328212,W56JSR20F0057,NOC,27434325.63,13525885.45,UCA TASK ORDER AGAINST IDIQ W56JSR-20-D-0006 IN SUPPORT OF THE STARLITE ER SUSTAINMENT SUPPORT SERVICES,DELIVERY ORDER,['Q'],,,,,Department of Defense,Department of the Army,2020-03-27,2026-09-25,714e4813-7667-ae43-50eb-73dcba4aa3d9-C,,1173,department-of-defense,CONT_AWD_W56JSR20F0057_9700_W56JSR20D0006_9700
